flag,vessel_name,fishing_hours,fishing_area,owner,vessel_type,owner_address,owner_providence_state,owner_country,owner_latitude,owner_longitude,home_port_name,home_port_providence_state,home_port_country,home_port_latitude,home_port_longitude
CHN,HU YU 928,4348.32,kiribati1_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,289.81,hsp4,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,143.82,hsp6,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,526.93,kirbati2_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,11.02,fiji_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,474.36,tuvalu_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HU YU 929,1164.63,kiribati1_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUA NAN YU 702,736.96,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 702,0.05,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 703,936.94,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 703,17.38,hsp1,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 703,14.47,palau_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 703,29.15,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 705,396.24,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 705,2213.85,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 705,1.8,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 705,7.78,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 711,2.24,hsp3,"CHINA SOUTHERN FISHERY(SHENZHEN) CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.545,114.0315,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 711,0.06,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN) CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.545,114.0315,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 712,143.95,hsp6,"CHINA SOUTHERN FISHERY(SHENZHEN) CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.545,114.0315,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 712,545.92,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN) CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.545,114.0315,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 712,2.7,kiribati1_eez,"CHINA SOUTHERN FISHERY(SHENZHEN) CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.545,114.0315,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 718,4.68,hsp4,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 718,908.4,fsm_eez,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 719,0.47,hsp3,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 719,263.51,hsp7,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 719,1.99,fsm_eez,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 736,128.45,hsp7,"China Southern Fishery (Shenzhen) Co.,Ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 736,181.38,kirbati2_eez,"China Southern Fishery (Shenzhen) Co.,Ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 737,183.99,hsp7,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 738,11.0,rmi_eez,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 738,132.96,hsp4,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 738,256.91,hsp6,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 738,1881.09,fsm_eez,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 762,2274.52,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 766,3204.04,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 767,3310.53,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 768,3872.14,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 769,2231.51,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU 769,2.12,fsm_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)  CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Guangdong,CHN,22.548875,114.059951,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU703,1749.91,rmi_eez,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU703,9.66,hsp1,"CHINA SOUTHERN FISHERY(SHENZHEN)CO.,LTD",Longliner,"4205A Landmark Tower, 4028 Jintian Rd, Futian District",Shenzhen,CHN,22.549969,114.054586,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU731,157.65,hsp4,"China Southern Fishery (Shenzhen) Co.,ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU731,2825.58,fsm_eez,"China Southern Fishery (Shenzhen) Co.,ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU731,16.53,tuvalu_eez,"China Southern Fishery (Shenzhen) Co.,ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU732,1.1,fsm_eez,"China Southern Fishery (Shenzhen) Co.,Ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU732,251.96,kirbati2_eez,"China Southern Fishery (Shenzhen) Co.,Ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUA NAN YU732,0.22,tuvalu_eez,"China Southern Fishery (Shenzhen) Co.,Ltd",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.53949,114.05415,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUANANYU723,225.21,hsp7,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District, Shenzhen, China 518035","Shenzhen, Guangdong",CHN,22.53921,114.05442,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUANANYU739,422.29,hsp4,"CHINA SOUTHERN FISHERY (SHENZHEN)CO.,LTD.",Longliner,"4205A Landmark Tower, 4028 Jintian Road, Futian District",Shenzhen,CHN,22.54673,114.05262,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,HUYU927,6.24,rmi_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,10.93,hsp3,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,0.43,usa2_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,217.64,hsp4,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,47.76,hsp6,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,717.93,kirbati2_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,272.32,tuvalu_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,HUYU927,2997.53,kiribati1_eez,"Shanghai Deep Sea Fisheries Co.,Ltd.",Longliner,No. 661 AnPu Road,Shanghai,CHN,31.21808,121.4292,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN FENG 5,70.79,hsp4,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 5,47.18,hsp7,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 5,38.38,kirbati2_eez,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 5,173.4,kiribati1_eez,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,2.16,hsp3,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,71.15,hsp4,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,49.95,hsp7,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,57.68,hsp6,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,83.9,kirbati2_eez,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN FENG 6,178.16,kiribati1_eez,"CNFC OVERSEAS FISHERIES CO.,LTD",Tuna longliner,"NO.31, MINFENG LANE, XICHENG DISTRICT, BEIJING",Beijing,CHN,39.91789,116.397128,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN HUI 58,3.58,nauru_eez,"Shanghai Deep Sea Fisheries Ltd., Co.",Purse seiner,6 Floor No.661 Anpu Road,Shanghai,CHN,31.20319,121.4421,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 58,0.39,hsp3,"Shanghai Deep Sea Fisheries Ltd., Co.",Purse seiner,6 Floor No.661 Anpu Road,Shanghai,CHN,31.20319,121.4421,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 58,1.23,kirbati2_eez,"Shanghai Deep Sea Fisheries Ltd., Co.",Purse seiner,6 Floor No.661 Anpu Road,Shanghai,CHN,31.20319,121.4421,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 58,66.08,tuvalu_eez,"Shanghai Deep Sea Fisheries Ltd., Co.",Purse seiner,6 Floor No.661 Anpu Road,Shanghai,CHN,31.20319,121.4421,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 58,262.01,kiribati1_eez,"Shanghai Deep Sea Fisheries Ltd., Co.",Purse seiner,6 Floor No.661 Anpu Road,Shanghai,CHN,31.20319,121.4421,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 68,11.86,nauru_eez,"Shanghai Kaichuang Deep Sea Fisheries Co., Ltd",Purse seiner,No. 661 Rd. Anpu,"Yangpu District, Shanghai",CHN,31.27656,121.52139,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 68,2.35,tuvalu_eez,"Shanghai Kaichuang Deep Sea Fisheries Co., Ltd",Purse seiner,No. 661 Rd. Anpu,"Yangpu District, Shanghai",CHN,31.27656,121.52139,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 68,230.47,kiribati1_eez,"Shanghai Kaichuang Deep Sea Fisheries Co., Ltd",Purse seiner,No. 661 Rd. Anpu,"Yangpu District, Shanghai",CHN,31.27656,121.52139,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 8,2.6,hsp3,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 8,0.71,kirbati2_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 8,216.28,kiribati1_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,202.13,nauru_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,0.17,kirbati2_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,130.5,png_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,47.44,tuvalu_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,936.94,kiribati1_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI 9,81.44,solomon_islands_eez,"Shanghai KaiChuang Deep Sea Fisheries Ltd., Co.",Purse seiner,ROOM 1202A NO 118 XIN LING RD,"Shanghai, China",CHN,31.2181,121.50124,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI NO.6,78.39,nauru_eez,"SHANGHAI KAICHUANG DEEP SEA FISHERIES CO., LTD",Tuna purse seiner,"ROOM 1202A, NO 118 XIN LING ROAD","Shanghai, China (Pilot Free Trade Zone)",CHN,31.2455,121.52225,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI NO.6,0.06,fsm_eez,"SHANGHAI KAICHUANG DEEP SEA FISHERIES CO., LTD",Tuna purse seiner,"ROOM 1202A, NO 118 XIN LING ROAD","Shanghai, China (Pilot Free Trade Zone)",CHN,31.2455,121.52225,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI NO.6,100.73,png_eez,"SHANGHAI KAICHUANG DEEP SEA FISHERIES CO., LTD",Tuna purse seiner,"ROOM 1202A, NO 118 XIN LING ROAD","Shanghai, China (Pilot Free Trade Zone)",CHN,31.2455,121.52225,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI NO.6,91.79,tuvalu_eez,"SHANGHAI KAICHUANG DEEP SEA FISHERIES CO., LTD",Tuna purse seiner,"ROOM 1202A, NO 118 XIN LING ROAD","Shanghai, China (Pilot Free Trade Zone)",CHN,31.2455,121.52225,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN HUI NO.6,511.43,kiribati1_eez,"SHANGHAI KAICHUANG DEEP SEA FISHERIES CO., LTD",Tuna purse seiner,"ROOM 1202A, NO 118 XIN LING ROAD","Shanghai, China (Pilot Free Trade Zone)",CHN,31.2455,121.52225,Shanghai,Shanghai,CHN,31.2304,121.4737
CHN,JIN SHENG NO.3,5.39,hsp3,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,512.11,hsp4,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,4.69,hsp7,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,25.73,hsp6,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,540.74,kirbati2_eez,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,0.41,fiji_eez,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN SHENG NO.3,773.8,kiribati1_eez,"CNFC OVERSEAS FISHERIES CO., LTD",Tuna longliner,"101,1-11 Building 19, Block 18, 188 West Road, South 4th Ring Road","Fengtai District, Beijing",CHN,39.895,116.34111,Qinhuangdao,Hebei Province,CHN,38.41889,117.57167
CHN,JIN XIANG 12,14.81,hsp3,"AOXIAN(SHENZHEN)FISHERY CO.,LTD",Longliner,"Yantian Modern Industry Service Center, 6a-155 Shatoujiao Street, Yantian District",Shenzhen,CHN,22.56953,114.2691,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,JIN XIANG 12,331.2,hsp7,"AOXIAN(SHENZHEN)FISHERY CO.,LTD",Longliner,"Yantian Modern Industry Service Center, 6a-155 Shatoujiao Street, Yantian District",Shenzhen,CHN,22.56953,114.2691,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,JIN XIANG 12,252.4,hsp6,"AOXIAN(SHENZHEN)FISHERY CO.,LTD",Longliner,"Yantian Modern Industry Service Center, 6a-155 Shatoujiao Street, Yantian District",Shenzhen,CHN,22.56953,114.2691,Shekou,Guangdong,CHN,22.49472,113.92615
CHN,JIN XIANG 12,5.34,fiji_eez,"AOXIAN(SHENZHEN)FISHERY CO.,LTD",Longliner,"Yantian Modern Industry Service Center, 6a-155 Shatoujiao Street, Yantian District",Shenzhen,CHN,22.56953,114.2691,Shekou,Guangdong,CHN,22.49472,113.92615
